0,1,2
TERRORIST,800,4000.0
TERRORIST,2600,11400.0
TERRORIST,4500,18950.0
TERRORIST,5600,21350.0
TERRORIST,8200,31850.0
TERRORIST,7100,29000.0
TERRORIST,3700,24000.0
TERRORIST,2100,10850.0
TERRORIST,4100,19350.0
TERRORIST,3950,19000.0
TERRORIST,7100,32550.0
TERRORIST,9900,39650.0
CT,800,4000.0
CT,2450,11200.0
CT,2700,14450.0
CT,3100,12400.0
CT,5850,27650.0
CT,4600,21850.0
CT,7250,26550.0
CT,7150,22550.0
CT,5050,27500.0
CT,4550,16100.0
CT,4700,26900.0
