0,1,2
TERRORIST,800,4000.0
TERRORIST,3700,18650.0
TERRORIST,3850,18250.0
TERRORIST,5300,28100.0
TERRORIST,3650,27200.0
TERRORIST,6150,34400.0
TERRORIST,7900,39150.0
TERRORIST,6250,44600.0
TERRORIST,7900,41250.0
TERRORIST,6550,43900.0
TERRORIST,3050,34400.0
TERRORIST,4400,27850.0
CT,800,4000.0
CT,2200,11900.0
CT,4050,22950.0
CT,5350,17350.0
CT,4950,21750.0
CT,4200,19200.0
CT,5100,19800.0
CT,3950,26700.0
CT,5250,20650.0
CT,7050,22650.0
