0,1,2
CT,800,4000.0
CT,3100,11750.0
CT,4500,20150.0
CT,3050,13200.0
CT,5300,30050.0
CT,3900,20500.0
CT,5700,27500.0
CT,5600,39200.0
CT,4500,34850.0
CT,3500,28600.0
CT,5550,24450.0
CT,5350,17300.0
TERRORIST,800,4000.0
TERRORIST,2050,11000.0
TERRORIST,3600,18550.0
TERRORIST,3250,25200.0
TERRORIST,6900,39100.0
TERRORIST,9800,42200.0
TERRORIST,6600,25900.0
TERRORIST,3550,19900.0
TERRORIST,4450,18900.0
TERRORIST,2250,12100.0
TERRORIST,3150,19900.0
