0,1,2,3,4,5,6,7,8,9,10
5769,100,100,False,0,0,0,0,False,False,False
5829,100,100,False,0,0,0,0,False,False,False
5889,100,100,False,0,0,0,0,False,False,False
5949,100,100,False,0,0,0,0,False,False,False
6009,100,100,False,0,0,0,0,False,False,False
6069,100,100,False,0,0,0,0,False,False,False
6129,100,100,False,0,0,0,0,False,False,False
6189,100,100,False,0,0,0,0,False,False,False
6249,100,100,False,0,0,0,0,False,False,False
6309,100,100,False,0,0,0,0,False,False,False
6369,100,100,False,0,0,0,0,False,False,False
6429,100,100,False,0,0,0,0,False,False,False
6489,100,100,False,0,0,0,0,False,False,False
6549,100,100,False,0,0,0,0,False,False,False
6609,100,100,False,0,0,0,0,False,False,False
6669,100,100,False,0,0,0,0,False,False,False
6729,100,100,False,0,0,0,0,False,False,False
6789,100,100,False,0,0,0,0,False,False,False
6849,100,100,False,0,0,0,0,False,False,False
6909,100,100,False,0,0,0,0,False,False,False
6969,100,100,False,0,0,0,0,False,False,False
7029,100,100,False,0,0,0,0,False,False,False
7089,100,100,False,0,0,0,0,False,False,False
7149,89,94,False,0,0,0,0,False,False,False
7209,89,94,False,0,0,0,0,False,False,False
9549,100,100,True,0,0,0,0,False,False,False
9609,100,100,True,0,0,0,0,False,False,False
9669,100,100,True,0,0,0,0,False,False,False
9729,100,100,True,0,0,0,0,False,False,False
9789,100,100,True,0,0,0,0,False,False,False
9849,100,100,True,0,0,0,0,False,False,False
9909,100,100,True,0,0,0,0,False,False,False
9969,100,100,True,0,0,0,0,False,False,False
10029,100,100,True,0,0,0,0,False,False,False
10089,100,100,True,0,0,0,0,False,False,False
10149,100,100,True,0,0,0,0,False,False,False
10209,100,100,True,0,0,0,0,False,False,False
10269,100,100,True,0,0,0,0,False,False,False
14649,100,0,False,0,0,0,0,False,False,False
14709,100,0,False,0,0,0,0,False,False,False
14769,100,0,False,0,0,0,0,False,False,False
14829,100,0,False,0,0,0,0,False,False,False
14889,100,0,False,0,0,0,0,False,False,False
14949,100,0,False,0,0,0,0,False,False,False
15009,100,0,False,0,0,0,0,False,False,False
15069,100,0,False,0,0,0,0,False,False,False
15129,100,0,False,0,0,0,0,False,False,False
15189,100,0,False,0,0,0,0,False,False,False
15249,100,0,False,0,0,0,0,False,False,False
15309,100,0,False,0,0,0,0,False,False,False
15369,100,0,False,0,0,0,0,False,False,False
15429,100,0,False,0,0,0,0,False,False,False
15489,100,0,False,0,0,0,0,False,False,False
15549,100,0,False,0,0,0,0,False,False,False
15609,100,0,False,0,0,0,0,False,False,False
15669,100,0,False,0,0,0,0,False,False,False
15729,100,0,False,0,0,0,0,False,False,False
15789,100,0,False,0,0,0,0,False,False,False
15849,100,0,False,0,0,0,0,False,False,False
15909,100,0,False,0,0,0,0,False,False,False
15969,22,0,False,0,0,0,0,False,False,False
16029,22,0,False,0,0,0,0,False,False,False
16089,22,0,False,0,0,0,0,False,False,False
16149,22,0,False,0,0,0,0,False,False,False
16209,22,0,False,0,0,0,0,False,False,False
16269,22,0,False,0,0,0,0,False,False,False
16329,22,0,False,0,0,0,0,False,False,False
16389,22,0,False,0,0,0,0,False,False,False
16449,22,0,False,0,0,0,0,False,False,False
16509,22,0,False,0,0,0,0,False,False,False
16569,22,0,False,0,0,0,0,False,False,False
16629,22,0,False,0,0,0,0,False,False,False
16689,22,0,False,0,0,0,0,False,False,False
16749,22,0,False,0,0,0,0,False,False,False
16809,22,0,False,0,0,0,0,False,False,False
16869,22,0,False,0,0,0,0,False,False,False
16929,22,0,False,0,0,0,0,False,False,False
16989,22,0,False,0,0,0,0,False,False,False
17049,22,0,False,0,0,0,0,False,False,False
17109,22,0,False,0,0,0,0,False,False,False
17169,22,0,False,0,0,0,0,False,False,False
17229,22,0,False,0,0,0,0,False,False,False
17289,22,0,False,0,0,0,0,False,False,False
17349,22,0,False,0,0,0,0,False,False,False
17409,22,0,False,0,0,0,0,False,False,False
17469,22,0,False,0,0,0,0,False,False,False
17529,22,0,False,0,0,0,0,False,False,False
17589,22,0,False,0,0,0,0,False,False,False
17649,22,0,False,0,0,0,0,False,False,False
17709,22,0,False,0,0,0,0,False,False,False
17769,22,0,False,0,0,0,0,False,False,False
17829,22,0,False,0,0,0,0,False,False,False
17889,22,0,False,0,0,0,0,False,False,False
17949,22,0,False,0,0,0,0,False,False,False
18009,22,0,False,0,0,0,0,False,False,False
18069,22,0,False,0,0,0,0,False,False,False
18129,22,0,False,0,0,0,0,False,False,False
18189,22,0,False,0,0,0,0,False,False,False
18249,22,0,False,0,0,0,0,False,False,False
18309,22,0,False,0,0,0,0,False,False,False
18369,22,0,False,0,0,0,0,False,False,False
18429,22,0,False,0,0,0,0,False,False,False
18489,22,0,False,0,0,0,0,False,False,False
18549,22,0,False,0,0,0,0,False,False,False
18609,22,0,False,0,0,0,0,False,False,False
18669,22,0,False,0,0,0,0,False,False,False
18729,22,0,False,0,0,0,0,False,False,False
18789,22,0,False,0,0,0,0,False,False,False
18849,22,0,False,0,0,0,0,False,False,False
18909,22,0,False,0,0,0,0,False,False,False
18969,22,0,False,0,0,0,0,False,False,False
19029,22,0,False,0,0,0,0,False,False,False
19089,22,0,False,0,0,0,0,False,False,False
19149,22,0,False,0,0,0,0,False,False,False
19209,22,0,False,0,0,0,0,False,False,False
19269,22,0,False,1,0,0,0,False,False,False
19329,22,0,False,1,0,0,0,False,False,False
19389,22,0,False,1,0,0,0,False,False,False
19449,22,0,False,1,0,0,0,False,False,False
19509,22,0,False,1,0,0,0,False,False,False
19569,22,0,False,1,0,0,0,False,False,False
20889,100,100,True,1,0,0,1,False,False,False
20949,100,100,True,1,0,0,1,False,False,False
21009,100,100,True,1,0,0,1,False,False,False
21069,100,100,True,1,0,0,1,False,False,False
21129,100,100,True,1,0,0,1,False,False,False
21189,100,100,True,1,0,0,1,False,False,False
21249,100,100,True,1,0,0,1,False,False,False
21309,100,100,True,1,0,0,1,False,False,False
21369,100,100,True,1,0,0,1,False,False,False
21429,100,100,True,1,0,0,0,False,False,False
21489,100,100,True,1,0,0,0,False,False,False
21549,100,100,True,0,0,0,0,False,False,False
21609,100,100,True,0,0,0,0,False,False,False
21669,100,100,True,0,0,0,0,False,False,False
21729,100,100,True,0,0,0,0,False,False,False
21789,100,100,True,0,0,0,0,False,False,False
21849,100,100,True,0,0,0,0,False,False,False
21909,100,100,True,0,0,0,0,False,False,False
21969,100,100,True,0,0,0,0,False,False,False
22029,100,100,True,0,0,0,0,False,False,False
22089,100,100,True,0,0,0,0,False,False,False
22149,100,100,True,0,0,0,0,False,False,False
22209,100,100,True,0,0,0,0,False,False,False
22269,100,100,True,0,0,0,0,False,False,False
22329,100,100,True,0,0,0,0,False,False,False
22389,100,100,True,0,0,0,0,False,False,False
22449,100,100,True,0,0,0,0,False,False,False
22509,100,100,True,0,0,0,0,False,False,False
22569,100,100,True,0,0,0,0,False,False,False
22629,100,100,True,0,0,0,0,False,False,False
22689,73,97,True,0,0,0,0,False,False,False
22749,73,97,True,0,0,0,0,False,False,False
22809,73,97,True,0,0,0,0,False,False,False
22869,73,97,True,0,0,0,0,False,False,False
22929,73,97,True,0,0,0,0,False,False,False
22989,73,97,True,0,0,0,0,False,False,False
23049,73,97,True,0,0,0,0,False,False,False
26169,100,100,True,1,1,1,1,False,False,False
26229,100,100,True,1,1,1,1,False,False,False
26289,100,100,True,1,1,1,1,False,False,False
26349,100,100,True,1,1,1,1,False,False,False
26409,100,100,True,1,1,1,1,False,False,False
26469,100,100,True,1,1,1,1,False,False,False
26529,100,100,True,1,1,1,1,False,False,False
26589,100,100,True,1,1,1,1,False,False,False
26649,100,100,True,1,1,1,0,False,False,False
