0,1,2,3,4,5,6,7,8,9,10
7640,"[1460.5797119140625, 1707.079833984375, -7.83038330078125]","[7.1500396728515625, -174.90509033203125]",61.0,12.0,0,False,False,False,"[[-689.81494140625, 1422.8367919921875, -112.84429931640625], [-569.8093872070312, 1462.211669921875, -112.36724853515625], [590.735107421875, 510.18341064453125, 1.2151427268981934], [546.870849609375, 560.5350952148438, 1.4212799072265625], [622.3079833984375, 651.4325561523438, 0.9742517471313477]]","[[1101.814208984375, 469.5326232910156, 4.573139667510986], [1460.5797119140625, 1707.079833984375, -7.83038330078125], [-594.5596923828125, 2398.108154296875, -99.898193359375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7652,"[1456.11279296875, 1728.9678955078125, -7.62109375]","[4.4329833984375, 141.4139404296875]",61.0,12.0,0,False,False,False,"[[-671.0139770507812, 1417.0301513671875, -113.04052734375], [-565.0787963867188, 1439.41064453125, -112.847412109375], [590.7679443359375, 510.36236572265625, 1.2148799896240234], [546.870849609375, 560.5350952148438, 1.4212799072265625], [605.10986328125, 673.7562255859375, 1.0540919303894043]]","[[1085.774169921875, 479.9049987792969, 3.95648193359375], [1456.11279296875, 1728.9678955078125, -7.62109375], [-597.1680297851562, 2397.683349609375, -100.0072021484375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7657,"[1455.7515869140625, 1738.630126953125, -7.6187744140625]","[4.4329833984375, 141.4139404296875]",61.0,12.0,0,False,False,False,"[[-664.29443359375, 1411.1058349609375, -112.97186279296875], [-561.6569213867188, 1430.3377685546875, -113.0755615234375], [591.1303100585938, 512.3473510742188, 1.2119522094726562], [546.870849609375, 560.5350952148438, 1.4212799072265625], [598.676513671875, 682.0725708007812, 1.0841341018676758]]","[[1078.4217529296875, 485.470947265625, 3.8681700229644775], [1455.7515869140625, 1738.630126953125, -7.6187744140625], [-600.1731567382812, 2397.001953125, -100.17462158203125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7664,"[1454.8304443359375, 1752.24853515625, -7.6187744140625]","[4.4329833984375, 141.4139404296875]",61.0,12.0,0,False,False,False,"[[-655.1923217773438, 1401.256591796875, -112.65643310546875], [-554.6362915039062, 1418.6741943359375, -113.23931884765625], [592.2866821289062, 517.9124145507812, 1.2030096054077148], [546.870849609375, 560.5350952148438, 1.4212799072265625], [592.730712890625, 689.7510986328125, 1.1119036674499512]]","[[1067.7142333984375, 493.5903015136719, 4.103568077087402], [1454.8304443359375, 1752.24853515625, -7.6187744140625], [-594.0648803710938, 2398.38330078125, -99.83514404296875], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7665,"[1454.6729736328125, 1754.192138671875, -7.6187744140625]","[4.4329833984375, 141.4139404296875]",61.0,12.0,0,False,False,False,"[[-653.9298095703125, 1399.7703857421875, -112.606201171875], [-553.4251708984375, 1417.1458740234375, -113.1815185546875], [592.5628051757812, 518.9785766601562, 1.2010102272033691], [546.870849609375, 560.5350952148438, 1.4212799072265625], [591.9498901367188, 690.759033203125, 1.1155505180358887]]","[[1066.3189697265625, 494.8689880371094, 4.147785186767578], [1454.6729736328125, 1754.192138671875, -7.6187744140625], [-592.3724975585938, 2398.763671875, -99.726318359375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7669,"[1453.9979248046875, 1761.962890625, -7.62530517578125]","[4.4329833984375, 141.4139404296875]",61.0,12.0,0,False,False,False,"[[-648.9833984375, 1393.7396240234375, -112.45147705078125], [-548.2603149414062, 1411.3033447265625, -112.9351806640625], [593.42578125, 523.93408203125, 1.1939210891723633], [546.870849609375, 560.5350952148438, 1.4212799072265625], [589.7426147460938, 693.61279296875, 1.1258573532104492]]","[[1061.6566162109375, 500.67449951171875, 4.348521709442139], [1453.9979248046875, 1761.962890625, -7.62530517578125], [-584.017333984375, 2400.62255859375, -99.12005615234375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7676,"[1452.71142578125, 1775.3953857421875, -7.74267578125]","[4.201934814453125, 141.5238037109375]",61.0,12.0,0,False,False,False,"[[-639.9450073242188, 1384.0413818359375, -112.34716796875], [-542.2792358398438, 1404.5478515625, -112.64984130859375], [592.0990600585938, 534.4790649414062, 1.195526361465454], [546.870849609375, 560.5350952148438, 1.4212799072265625], [589.45703125, 693.9852294921875, 1.127190113067627]]","[[1055.8238525390625, 512.5798950195312, 4.761033058166504], [1452.71142578125, 1775.3953857421875, -7.74267578125], [-565.6201782226562, 2404.585205078125, -97.68707275390625], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7677,"[1452.51708984375, 1777.3189697265625, -7.759521484375]","[4.190948486328125, 141.5347900390625]",61.0,12.0,0,False,False,False,"[[-638.4444580078125, 1382.9334716796875, -112.29901123046875], [-542.2014770507812, 1404.257080078125, -112.6461181640625], [591.764892578125, 536.1137084960938, 1.1964561939239502], [546.870849609375, 560.5350952148438, 1.4212799072265625], [589.5084228515625, 694.024658203125, 1.126894474029541]]","[[1055.1614990234375, 514.4092407226562, 4.8488616943359375], [1452.51708984375, 1777.3189697265625, -7.759521484375], [-563.34423828125, 2405.0693359375, -97.51141357421875], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7681,"[1451.725830078125, 1784.961181640625, -7.8262939453125]","[4.157989501953125, 141.798828125]",61.0,12.0,0,False,False,False,"[[-631.9859619140625, 1379.1019287109375, -112.137451171875], [-542.1370239257812, 1403.968505859375, -112.64306640625], [591.28076171875, 542.9513549804688, 1.1955137252807617], [546.870849609375, 560.5350952148438, 1.4212799072265625], [589.9677734375, 694.3763427734375, 1.124262809753418]]","[[1052.8349609375, 521.8523559570312, 5.191375732421875], [1451.725830078125, 1784.961181640625, -7.8262939453125], [-555.7717895507812, 2406.65625, -96.927734375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7688,"[1450.2681884765625, 1798.211181640625, -8.155517578125]","[4.168975830078125, 142.40411376953125]",61.0,12.0,0,False,False,False,"[[-619.3856811523438, 1374.3282470703125, -111.845947265625], [-539.3577880859375, 1402.5120849609375, -112.510498046875], [591.9474487304688, 555.6268310546875, 1.1855158805847168], [546.870849609375, 560.5350952148438, 1.4212799072265625], [595.06494140625, 698.288818359375, 1.0950698852539062]]","[[1046.764892578125, 533.875244140625, 5.829102039337158], [1450.2681884765625, 1798.211181640625, -8.155517578125], [-543.6422729492188, 2409.131591796875, -95.92822265625], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7689,"[1450.0491943359375, 1800.10888671875, -8.2042236328125]","[4.168975830078125, 142.45904541015625]",61.0,12.0,0,False,False,False,"[[-617.533935546875, 1373.916748046875, -111.81903076171875], [-538.327392578125, 1401.9727783203125, -112.46136474609375], [591.8795776367188, 557.4849243164062, 1.184922218322754], [546.870849609375, 560.5350952148438, 1.4212799072265625], [596.0046997070312, 699.1392822265625, 1.0896239280700684]]","[[1045.671875, 535.4849853515625, 5.889992713928223], [1450.0491943359375, 1800.10888671875, -8.2042236328125], [-542.7054443359375, 2409.3310546875, -95.8330078125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7693,"[1449.1456298828125, 1807.73193359375, -8.26300048828125]","[4.190948486328125, 142.62417602539062]",61.0,12.0,0,False,False,False,"[[-610.6491088867188, 1373.8450927734375, -111.81439208984375], [-533.0435791015625, 1399.2127685546875, -112.20928955078125], [591.0651245117188, 565.0103759765625, 1.185373306274414], [546.870849609375, 560.5350952148438, 1.4212799072265625], [599.3873291015625, 703.449951171875, 1.0693674087524414]]","[[1041.6209716796875, 542.1351318359375, 6.122830867767334], [1449.1456298828125, 1807.73193359375, -8.26300048828125], [-541.7762451171875, 2409.56689453125, -95.728271484375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7700,"[1447.4923095703125, 1820.9423828125, -8.48760986328125]","[4.4329833984375, 143.86734008789062]",61.0,12.0,0,False,False,False,"[[-602.1627197265625, 1378.856689453125, -112.2872314453125], [-532.0769653320312, 1398.692626953125, -112.0767822265625], [588.4248657226562, 578.189697265625, 1.1925551891326904], [546.870849609375, 560.5350952148438, 1.4212799072265625], [605.2168579101562, 713.0887451171875, 1.0333251953125]]","[[1036.3890380859375, 554.7227172851562, 6.46548318862915], [1447.4923095703125, 1820.9423828125, -8.48760986328125], [-542.189453125, 2409.493896484375, -95.7662353515625], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7701,"[1447.24365234375, 1822.8267822265625, -8.5223388671875]","[4.4879150390625, 144.142333984375]",61.0,12.0,0,False,False,False,"[[-601.01220703125, 1379.8883056640625, -112.412109375], [-531.7022705078125, 1398.5062255859375, -111.974853515625], [587.9851684570312, 580.04638671875, 1.1939270496368408], [546.870849609375, 560.5350952148438, 1.4212799072265625], [606.2675170898438, 714.3670043945312, 1.0270628929138184]]","[[1035.769287109375, 556.5623779296875, 6.509729862213135], [1447.24365234375, 1822.8267822265625, -8.5223388671875], [-542.189453125, 2409.493896484375, -95.7662353515625], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7705,"[1446.201904296875, 1830.35888671875, -8.66070556640625]","[4.653045654296875, 145.41845703125]",61.0,12.0,0,False,False,False,"[[-596.3338012695312, 1384.148681640625, -112.91943359375], [-528.1932373046875, 1396.790771484375, -111.02020263671875], [586.1574096679688, 587.4419555664062, 1.1997883319854736], [546.870849609375, 560.5350952148438, 1.4212799072265625], [611.19970703125, 717.9967041015625, 0.9988903999328613]]","[[1032.796630859375, 563.6525268554688, 6.703766345977783], [1446.201904296875, 1830.35888671875, -8.66070556640625], [-543.0468139648438, 2409.34228515625, -95.8450927734375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7711,"[1444.44677734375, 1841.63720703125, -8.9388427734375]","[4.8841094970703125, 147.75030517578125]",61.0,12.0,0,False,False,False,"[[-591.4678955078125, 1388.59423828125, -113.2369384765625], [-517.7647705078125, 1391.87646484375, -110.96875], [585.0593872070312, 598.4894409179688, 1.199927806854248], [546.870849609375, 560.5350952148438, 1.4212799072265625], [620.0799560546875, 722.7835693359375, 0.9485602378845215]]","[[1026.206787109375, 573.140869140625, 7.068600177764893], [1444.44677734375, 1841.63720703125, -8.9388427734375], [-550.5707397460938, 2407.99853515625, -96.458251953125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7712,"[1444.1259765625, 1843.5140380859375, -8.99249267578125]","[4.9170684814453125, 148.23440551757812]",61.0,12.0,0,False,False,False,"[[-590.9262084960938, 1389.089599609375, -113.27227783203125], [-516.1318969726562, 1391.1112060546875, -110.96875], [585.2211303710938, 600.320068359375, 1.1981358528137207], [546.870849609375, 560.5350952148438, 1.4212799072265625], [621.6869506835938, 723.58984375, 0.939455509185791]]","[[1024.9365234375, 574.620361328125, 7.135256290435791], [1444.1259765625, 1843.5140380859375, -8.99249267578125], [-552.4852294921875, 2407.65234375, -96.5911865234375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7713,"[1443.79638671875, 1845.3880615234375, -9.04595947265625]","[4.9280548095703125, 148.6632080078125]",507.0,0.0,0,False,False,False,"[[-590.4662475585938, 1389.5101318359375, -113.30230712890625], [-514.9188842773438, 1390.5279541015625, -110.96875], [585.4656372070312, 602.145263671875, 1.1959152221679688], [546.870849609375, 560.5350952148438, 1.4212799072265625], [623.3234252929688, 724.3972778320312, 0.9301900863647461]]","[[1023.633056640625, 576.0707397460938, 7.202944278717041], [1443.79638671875, 1845.3880615234375, -9.04595947265625], [-554.5570678710938, 2407.27587890625, -96.7354736328125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7717,"[1442.3446044921875, 1853.0062255859375, -9.2618408203125]","[4.9720001220703125, 150.203369140625]",507.0,0.0,0,False,False,False,"[[-589.2657470703125, 1390.6087646484375, -113.3807373046875], [-513.781494140625, 1389.853759765625, -110.96875], [586.3424072265625, 609.5923461914062, 1.187485694885254], [546.870849609375, 560.5350952148438, 1.4212799072265625], [630.1168823242188, 727.620849609375, 0.8917984962463379]]","[[1018.9907836914062, 582.2820434570312, 7.454992771148682], [1442.3446044921875, 1853.0062255859375, -9.2618408203125], [-564.1834106445312, 2405.500244140625, -97.41265869140625], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7723,"[1439.7852783203125, 1864.6185302734375, -9.58636474609375]","[5.1258087158203125, 152.63442993164062]",507.0,0.0,0,False,False,False,"[[-589.1192016601562, 1390.74267578125, -113.39031982421875], [-516.4338989257812, 1390.86181640625, -110.96875], [586.8114624023438, 621.0629272460938, 1.1791481971740723], [546.870849609375, 560.5350952148438, 1.4212799072265625], [640.5171508789062, 732.5728149414062, 0.8330068588256836]]","[[1013.6729125976562, 592.6847534179688, 7.778196811676025], [1439.7852783203125, 1864.6185302734375, -9.58636474609375], [-573.1459350585938, 2403.879150390625, -98.0277099609375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7724,"[1439.31884765625, 1866.54638671875, -9.61737060546875]","[5.14813232421875, 153.09619140625]",507.0,0.0,0,False,False,False,"[[-589.1192016601562, 1390.74267578125, -113.39031982421875], [-516.6183471679688, 1390.931884765625, -110.96875], [586.8524780273438, 622.9650268554688, 1.1779556274414062], [546.7091674804688, 560.6499633789062, 1.4220764636993408], [642.1874389648438, 733.5674438476562, 0.8234572410583496]]","[[1012.9314575195312, 594.48828125, 7.82696533203125], [1439.31884765625, 1866.54638671875, -9.61737060546875], [-573.0548706054688, 2403.91455078125, -98.01641845703125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7725,"[1438.8404541015625, 1868.4715576171875, -9.64373779296875]","[5.18109130859375, 153.56930541992188]",507.0,0.0,0,False,False,False,"[[-589.0625610351562, 1390.802734375, -113.39447021484375], [-516.7080078125, 1390.9658203125, -110.96875], [586.8948974609375, 624.86669921875, 1.1767621040344238], [546.3458251953125, 560.9103393554688, 1.4238698482513428], [643.8304443359375, 734.6163330078125, 0.8140230178833008]]","[[1012.2232055664062, 596.3051147460938, 7.874532699584961], [1438.8404541015625, 1868.4715576171875, -9.64373779296875], [-572.7428588867188, 2403.97802734375, -97.99310302734375], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7729,"[1436.5955810546875, 1876.8551025390625, -9.75372314453125]","[5.31292724609375, 155.60418701171875]",507.0,0.0,0,False,False,False,"[[-588.8358764648438, 1391.9439697265625, -113.4595947265625], [-516.712890625, 1390.9676513671875, -110.96875], [587.1715698242188, 632.5044555664062, 1.1714000701904297], [543.1839599609375, 563.3458862304688, 1.439380168914795], [650.1237182617188, 739.1048583984375, 0.7776346206665039]]","[[1009.6368408203125, 603.6206665039062, 8.055383682250977], [1436.5955810546875, 1876.8551025390625, -9.75372314453125], [-569.6111450195312, 2404.612548828125, -97.7598876953125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7735,"[1436.08056640625, 1892.7733154296875, -10.04681396484375]","[5.686798095703125, 158.95877075195312]",507.0,0.0,0,False,False,False,"[[-588.8025512695312, 1395.7552490234375, -113.66571044921875], [-516.712890625, 1390.9676513671875, -110.96875], [588.017578125, 644.1659545898438, 1.1609787940979004], [539.13427734375, 572.251953125, 1.4564895629882812], [658.0578002929688, 747.4664916992188, 0.7302737236022949]]","[[1006.357177734375, 614.8289184570312, 8.267742156982422], [1436.08056640625, 1892.7733154296875, -10.04681396484375], [-558.9789428710938, 2406.711181640625, -96.97906494140625], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7736,"[1436.411865234375, 1895.72802734375, -10.12017822265625]","[5.7640380859375, 159.58602905273438]",507.0,0.0,0,False,False,False,"[[-588.7595825195312, 1396.6407470703125, -113.714111328125], [-516.712890625, 1390.9676513671875, -110.96875], [588.1918334960938, 646.108154296875, 1.1590619087219238], [539.2018432617188, 574.4025268554688, 1.4551100730895996], [659.0842895507812, 749.0235595703125, 0.7238845825195312]]","[[1005.865966796875, 616.716064453125, 8.299756050109863], [1436.411865234375, 1895.72802734375, -10.12017822265625], [-556.6524047851562, 2407.162109375, -96.80938720703125], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
7737,"[1436.82958984375, 1898.7545166015625, -10.2061767578125]","[5.8299560546875, 160.25689697265625]",507.0,0.0,0,False,False,False,"[[-588.6765747070312, 1397.5928955078125, -113.7813720703125], [-516.712890625, 1390.9676513671875, -110.96875], [588.3732299804688, 648.0496826171875, 1.1570935249328613], [539.2631225585938, 576.3515625, 1.453859806060791], [660.0199584960938, 750.6265869140625, 0.7179646492004395]]","[[1005.3867797851562, 618.6062622070312, 8.33098030090332], [1436.82958984375, 1898.7545166015625, -10.2061767578125], [-554.2060546875, 2407.633544921875, -96.6317138671875], [1292.064208984375, 685.0028076171875, -25.37579345703125], [-2030.875244140625, 2905.028564453125, 32.98085403442383]]"
