0,1,2
CT,800,4000
CT,4250,19750
CT,3500,19050
CT,4200,19300
CT,2300,10200
CT,4100,18500
CT,5000,22900
CT,3050,14550
CT,4800,22800
CT,3900,21100
CT,5650,21250
CT,3100,14250
TERRORIST,800,4000
TERRORIST,3100,14600
TERRORIST,3800,20800
TERRORIST,5950,26050
TERRORIST,5000,23300
TERRORIST,7150,32750
TERRORIST,7450,27650
TERRORIST,6200,21500
TERRORIST,6500,20100
TERRORIST,3900,11900
TERRORIST,4600,21200
